Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
98c56483-30a8-462e-a024-cd915f681152,IBJU35949903199228,a347c050-9be6-4e48-8e78-b71d0b08b986,2025-05-06 23:09:36,Transfer,98569.13,INR,112089.2,Mobile,Failed,HYD-1,Capital several out several.,Groceries,Kent and Sons,Hyderabad,412.18,False,POS
7366b609-bda5-4f24-b068-13bdd3ce84b9,OMGF90065624464832,da81966b-cefc-4a96-9012-694a34979324,2025-05-06 13:02:44,Transfer,43976.75,INR,334762.18,Mobile,Pending,HYD-1,Throw policy consumer whether deal.,Shopping,Wheeler Group,Hyderabad,8.97,True,POS
bd671f16-b9d2-49f1-90aa-cdb3ac5e1f76,ZQQQ62296423829774,7850c478-932e-4880-846d-da23eda7965d,2025-05-07 23:39:24,Transfer,47520.82,INR,55268.65,Cheque,Success,HYD-1,Pressure while so.,Travel,Smith Group,Hyderabad,459.19,False,Mobile
8d259c31-6fbb-483b-8593-7a8d48a7228d,DNWB51755620902587,cb56016d-939f-40fd-a080-b943589201a8,2025-05-07 22:04:08,Deposit,66616.7,INR,266578.01,Card,Failed,HYD-1,Defense best court attention scene charge firm.,Entertainment,Flores PLC,Hyderabad,72.72,True,Mobile
a6dd7424-d57d-451b-85d0-6f8bfcc2bd44,GQHD12077283558768,91434990-5225-4579-b330-f70ca4c7b0d1,2025-05-02 14:27:06,Refund,56927.18,INR,90302.57,Card,Failed,HYD-1,Specific onto research bag.,Utility,Gordon and Sons,Hyderabad,407.64,False,ATM
7b9020dd-1b69-407b-b437-bc2ae8f7a4d2,XVEX60314894691362,e416aea1-79be-4efc-b8f7-7265405f34bc,2025-05-06 07:31:33,Refund,28525.74,INR,153028.02,Mobile,Failed,HYD-1,Foreign small fly law his opportunity partner receive.,Salary,"Long, Horn and Chandler",Hyderabad,75.02,True,Desktop
318c5fff-a06a-43fd-b8b0-376fd78b710c,NCBZ14087175764099,5e351068-7471-4a4c-9c6e-51c8e461230e,2025-05-03 23:50:21,Refund,16094.84,INR,85673.28,Card,Success,HYD-1,Friend heart receive ok administration guess with.,Utility,Hopkins Ltd,Hyderabad,447.63,True,Mobile
88f0dc3b-3be3-4a14-90cb-b94b7ad6857c,QIBD94714070638561,458c6160-ac3a-4beb-86a4-8f452f5b086b,2025-05-03 04:34:54,Refund,99928.95,INR,246961.91,Online,Success,HYD-1,Speech able defense use under.,Travel,"Johnson, Parker and Moore",Hyderabad,87.19,False,ATM
d3420701-3f1a-4776-88c2-113827747703,XLJF34758735402179,97459623-d63d-4c15-a0a7-bce88bbca0a9,2025-05-03 15:23:06,Deposit,23698.99,INR,268834.76,Cash,Failed,HYD-1,Short industry subject piece magazine program wonder.,Salary,Scott Inc,Hyderabad,299.78,True,POS
34cf27f8-35fb-4c41-9f52-74662dff2f0d,RBXK01170609018380,a8c9e138-ac8e-4e53-ac0e-70f93d769092,2025-05-05 03:17:19,Deposit,71209.5,INR,255237.79,Mobile,Success,HYD-1,Security feeling middle citizen three general.,Utility,Cabrera PLC,Hyderabad,347.95,False,Desktop
480e55d5-b2df-456d-a4ec-abacf0ca4d49,FDZX89904522947608,f0738d69-3520-4a4f-a7ff-70907f6fb0dd,2025-05-04 04:31:02,Refund,4257.57,INR,362393.45,Card,Pending,HYD-1,Until lay effort white line growth.,Shopping,Bartlett-Garcia,Hyderabad,67.27,True,Mobile
5e7a757a-909d-4e52-a33e-0680f92a8801,BVBM41603740050320,666dba49-ad61-41b3-b600-b9798e77c826,2025-05-07 10:31:34,Deposit,57162.76,INR,439491.4,Online,Failed,HYD-1,With itself especially dog.,Salary,"Singh, Harris and Kennedy",Hyderabad,115.47,True,POS
408fbc27-1155-44ea-9567-448713a306f3,PSID26995680324911,8bac7012-d9c8-4879-9127-f1dc6d01d065,2025-05-03 19:37:49,Deposit,80662.17,INR,219994.25,Cash,Success,HYD-1,Method star party can response drop ball.,Utility,"Medina, Gutierrez and Thompson",Hyderabad,291.0,True,Desktop
7621ff80-95e8-4182-9b4f-f9973a69c2ee,CBIG32524480280413,dfa37119-391b-4779-9b38-b13fcc22b6d1,2025-05-07 21:40:22,Deposit,68933.68,INR,40266.69,Cheque,Failed,HYD-1,Finally ok easy security matter public.,Entertainment,Harrington PLC,Hyderabad,253.08,True,POS
93a1ecb4-b0c6-42e7-851d-c712e9fc6550,FFJR67477854529079,bdb2a521-f728-41b3-93d2-db448396b826,2025-05-04 01:09:13,Withdrawal,49001.73,INR,278754.06,Online,Failed,HYD-1,Scientist early machine performance range position.,Travel,Robbins and Sons,Hyderabad,310.36,True,Desktop
0a4cc4d9-b261-4c2e-a031-f40de77ac22b,OQTU18691110360263,afa4bd22-0f96-48ae-bf48-f7f8ee02b270,2025-05-01 17:12:56,Withdrawal,88452.53,INR,148712.36,Mobile,Pending,HYD-1,Property bring minute sell game red.,EMI,Johnson Ltd,Hyderabad,125.62,True,ATM
308d5bbb-7bad-41bd-905f-ffad782b9c7a,MRAR41716794457621,9ac9f7f6-d2cd-45eb-93f6-cccd0064a75a,2025-05-05 02:31:16,Deposit,28864.9,INR,270678.23,Online,Success,HYD-1,Blood industry oil.,Entertainment,Cunningham PLC,Hyderabad,498.29,True,Mobile
8beea905-aadb-448b-92cf-1dc474476848,RICM65608697676680,91d15eb8-8a6f-4352-a968-f2f3ded54f62,2025-05-01 22:17:50,Refund,57677.34,INR,104652.69,Card,Failed,HYD-1,Get employee affect.,Entertainment,"Williams, Russell and Villarreal",Hyderabad,100.63,True,Desktop
5da2b9c1-3d55-49f1-908e-84a75f7efd59,YIOX01182293044598,72daa9f0-3bff-437b-8404-1e2a641b8af7,2025-05-05 04:11:31,Deposit,20384.86,INR,191916.78,Cash,Pending,HYD-1,Smile to Mr live land can.,Salary,Taylor PLC,Hyderabad,157.88,False,Desktop
13582592-66cc-4119-86c8-90a16acaedaa,RZER21050479275319,5c816f6d-7ba3-472a-aefa-c7be424db21c,2025-05-04 05:09:01,Deposit,13958.77,INR,376636.42,Card,Failed,HYD-1,Pressure billion window artist purpose.,Travel,"Young, Perry and Willis",Hyderabad,135.92,False,POS
4cf5e4d5-67d7-4cc0-86e2-6dd76a9ff786,VEEG31679000818116,45a68c77-46be-4d1d-a756-b421b604ef17,2025-05-02 23:40:33,Deposit,92536.84,INR,237359.99,Card,Success,HYD-1,Table agreement tough stand.,EMI,Lloyd-Norman,Hyderabad,238.57,True,ATM
40e5c987-409f-48ff-bed3-98bb2b7e2589,ZJWG76504234228272,508f1825-6367-4b5e-ab8d-f017291ddfc5,2025-05-04 15:06:50,Refund,51687.21,INR,70573.73,Cash,Pending,HYD-1,Main happen memory relationship effect work enjoy present.,Groceries,"Solis, Baker and Banks",Hyderabad,283.51,True,Desktop
c1eee5f5-7489-4a9b-890f-56bd98705f98,ETHM83734052306053,4848b6ce-c97e-4b7b-a32a-ec6007f73369,2025-05-06 00:26:41,Payment,63636.92,INR,15536.47,Cheque,Success,HYD-1,Middle involve will address try do.,Travel,Dawson-Jones,Hyderabad,87.84,True,ATM
ea6c38b8-fb7e-44b5-9d43-3e9565e30cba,FPTN75637063266277,81ebaa84-518e-43c9-9ea6-7673b8227563,2025-05-03 15:13:03,Transfer,26777.95,INR,288848.62,Mobile,Failed,HYD-1,Never north she.,Travel,"Brandt, Werner and Brock",Hyderabad,477.33,True,ATM
26e499d8-2d9e-46c0-9c78-acc0e4c93541,LNJI45068555437733,ae0e480b-1895-4dc1-af9d-c37aeafb0fc0,2025-05-01 11:47:45,Transfer,74352.22,INR,22174.46,Card,Success,HYD-1,Present air hit training break way plan.,Utility,Rogers-Dawson,Hyderabad,74.0,True,Desktop
bb613593-8e53-47a2-8f28-4ae98d94059c,LPLZ78783635697491,04c3799d-308d-4902-a492-77314b66138d,2025-05-02 20:28:49,Deposit,52033.81,INR,252991.61,Card,Success,HYD-1,Another fine effect still.,Travel,"Sweeney, Thompson and Fuentes",Hyderabad,78.01,True,POS
5ab789ab-8d40-42b0-bc12-fc7c76cd5161,CXAR28511901737387,c88c1198-5459-41fd-a697-d4975ede6eec,2025-05-08 04:37:58,Withdrawal,44339.6,INR,136585.82,Cash,Failed,HYD-1,Personal have rise I history thus good.,EMI,"Hull, Dillon and Jacobs",Hyderabad,341.55,True,POS
bfe9409e-667b-49a2-bf2e-b3175226e3a9,HHYU78960998441818,9eb5b7a6-3853-43be-adee-1b2c8f6c06c0,2025-05-05 08:26:38,Refund,52204.65,INR,472646.25,Cheque,Success,HYD-1,Major effort notice debate win physical thought.,Groceries,Price-Walls,Hyderabad,130.19,False,POS
bded9288-50f6-4383-9ab8-4573e236bbf8,NNID60021737556375,f735c3c2-a88b-4707-ade8-4a6eb9ff7fb6,2025-05-05 12:16:21,Withdrawal,55882.62,INR,176584.63,Online,Success,HYD-1,Spring last loss oil.,Groceries,Hess-Martin,Hyderabad,370.37,True,Desktop
233c6241-1c92-40f9-8bfd-56cc0ce20965,FTIT62034723747530,5aa27231-b5ab-49a8-91a8-97f087cd3b06,2025-05-03 02:46:07,Transfer,72977.34,INR,425984.71,Online,Success,HYD-1,Across many day age box serious ever.,Groceries,Murray Inc,Hyderabad,446.62,True,Desktop
cc756841-03c9-406d-8a7c-2427b1ab8cf0,QHPO15745784532106,6af5d5b0-46c8-4793-95be-20df7541dd09,2025-05-01 12:48:04,Refund,93494.66,INR,318370.76,Mobile,Success,HYD-1,Call night at why join.,EMI,"Thomas, Warren and Simmons",Hyderabad,62.25,False,Mobile
cee85f5c-37d5-4a4b-a43f-5f4e2542d9c3,COUN46789121035423,2f642f39-d552-44e8-8731-760ed2257508,2025-05-03 20:00:42,Deposit,2968.93,INR,394227.11,Cheque,Failed,HYD-1,Ago capital while tax fire loss.,Travel,Jones PLC,Hyderabad,323.97,True,Desktop
6472846e-0ada-458c-a2c9-42432623aaae,BUXC89518008080005,a682cb95-fe7f-4a85-82d0-ea49070634b7,2025-05-05 21:36:32,Withdrawal,5216.13,INR,8315.0,Cheque,Pending,HYD-1,Popular size table another.,Entertainment,Brown-Johnson,Hyderabad,321.76,False,Desktop
dd97622e-5577-47cf-9a12-b5fd8ab8d844,DIIT42485466051691,35033904-2d56-439e-83ba-07f835fec9fc,2025-05-05 03:04:44,Withdrawal,84851.97,INR,360060.74,Online,Success,HYD-1,Teacher year section another information one prove.,Entertainment,"Murphy, Moreno and Roach",Hyderabad,77.95,False,Desktop
364b6614-1950-4d78-b1d5-dc859618fcc4,EJOB25321918401878,13c742f6-b537-4ecc-95fe-4232f5065a74,2025-05-06 22:47:42,Payment,93759.42,INR,416250.2,Mobile,Failed,HYD-1,Body top politics admit.,Travel,Webb-King,Hyderabad,204.08,False,Mobile
2dcc445a-74b6-4ade-b0c5-1dabfbb81d7a,QXLB54197648562594,cf4a1215-f9da-4276-b5ee-4ccf93a0164e,2025-05-04 04:13:43,Refund,63826.46,INR,469508.23,Mobile,Pending,HYD-1,One choose hotel play.,Salary,Martin and Sons,Hyderabad,241.14,True,ATM
03e27a92-6ccc-40e2-902f-d3bff9597a0f,FGFQ27506096012594,3869a8ed-d3ea-4ef7-83f0-c0466a340f3d,2025-05-01 08:48:19,Withdrawal,90685.8,INR,494345.93,Mobile,Failed,HYD-1,Quickly ten total growth play positive with.,Travel,Woods-Lewis,Hyderabad,56.1,False,POS
a260c743-6b8d-4353-a040-503721d7ba8b,KFNU56230103373182,38373cf0-1fea-489d-8c92-7f3b0362462f,2025-05-04 13:55:41,Payment,96533.1,INR,64774.95,Mobile,Failed,HYD-1,Read argue scientist box light note what.,Groceries,"Garcia, Carney and Sweeney",Hyderabad,349.41,False,POS
3d92fcb2-9167-453b-b5da-2a8c6de84483,QCAX51001261042515,2684d7e0-8ccf-404d-84e6-7466866974ec,2025-05-08 00:41:11,Withdrawal,77973.2,INR,232728.8,Card,Success,HYD-1,Law also each exactly pay newspaper girl.,Travel,Wolfe-Sloan,Hyderabad,470.42,True,POS
2d3455b9-26c3-48bf-8d70-dd0d6e87d13c,SVTI63954627946635,2ecfec6f-8f1d-48b9-8c45-9d02543dd7f2,2025-05-07 11:34:21,Payment,99820.63,INR,118979.07,Card,Failed,HYD-1,System especially walk stand century agency poor.,Entertainment,"Jennings, Murray and Day",Hyderabad,342.8,False,Mobile
755c45ac-29ab-480e-8fb6-15e515e3d1cf,KHKN15197733752190,45576dbf-fee8-430e-98ce-7845a4a963cf,2025-05-03 11:26:44,Payment,92640.1,INR,359590.65,Card,Failed,HYD-1,Arrive three certain wear star TV.,EMI,"Gonzales, Fernandez and Diaz",Hyderabad,36.76,False,POS
fa8ff303-c669-46c4-b5b9-b30f9e532f48,CYMO17661394761358,b61a318a-f245-45f4-bf88-4f85d6a01933,2025-05-03 06:15:11,Payment,77795.6,INR,468508.65,Card,Failed,HYD-1,Seem successful entire production nice.,Salary,"Hansen, Gonzalez and Alvarez",Hyderabad,430.75,False,POS
b91c0ce7-19eb-48db-8e9b-138121b8fdbf,HTOE68671545187519,3c88550f-9339-49c6-8af2-f748bcddfbae,2025-05-07 18:05:55,Payment,86397.76,INR,392392.96,Cash,Success,HYD-1,Senior where office down support way happen.,Salary,Campbell-Key,Hyderabad,264.41,False,Mobile
8fa4503a-6cfd-4d56-bd9f-923baf1fea35,WBUN15223717723868,963ed59f-9447-436a-bd3a-37c246612d9a,2025-05-06 00:24:15,Deposit,92214.86,INR,123260.25,Cheque,Success,HYD-1,Participant build hold hand little century.,Travel,"Hughes, Walker and Nash",Hyderabad,304.86,True,ATM
97032001-a708-4ee1-b8cd-a9ab9b0996ca,FFUP03569844113336,6f487e51-965c-420e-817a-bda204b25851,2025-05-01 23:45:25,Withdrawal,64463.43,INR,436760.28,Cheque,Pending,HYD-1,Indeed your all himself.,Groceries,Ramirez-Baldwin,Hyderabad,202.54,False,Mobile
e6e4b089-5ea9-47d8-8bed-5eb45f1c5a1b,ODNA84266020458896,a565da44-39ea-4e9d-9349-a276dc1fa121,2025-05-02 23:08:36,Deposit,62421.17,INR,22764.32,Cheque,Pending,HYD-1,Even game mother economy factor serious.,Utility,Morris-Walker,Hyderabad,206.66,True,ATM
384b6049-20eb-4955-b7a7-88258b0e3a5f,GEVM08164520066456,2d639d5e-e1d6-4470-8b01-6054f1c0deb4,2025-05-05 04:12:15,Transfer,324.4,INR,317881.79,Card,Failed,HYD-1,Study us nor.,Shopping,Schneider-Johnson,Hyderabad,90.88,False,POS
e534a29e-b9ff-4f94-87ef-f9b7d2c4d2ba,MSFW25575940009755,6a355ea4-06df-4e86-8088-3defa35a934a,2025-05-06 09:54:15,Payment,63186.45,INR,381059.15,Card,Success,HYD-1,Try research behavior development often spend.,Shopping,Fox Ltd,Hyderabad,421.26,True,ATM
35bc7ed2-11d4-4778-a5e0-317ffd9fc64c,VZPU61539244797377,37a09de1-5a15-4223-84be-b4d285085b6e,2025-05-01 16:09:31,Payment,11440.13,INR,45950.13,Online,Failed,HYD-1,House worker itself notice hotel term.,Salary,Ali-Smith,Hyderabad,174.59,True,Desktop
bd49bf08-7935-4bc9-b1e2-ea6dadbfba5d,RVXX77266997176944,324ed3f7-d89e-4ca6-aae3-c53aeb00a880,2025-05-05 00:02:15,Payment,75532.9,INR,375121.72,Cheque,Pending,HYD-1,Figure few they strategy for.,Salary,Martinez and Sons,Hyderabad,135.69,True,ATM
