Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
c33ba1eb-f660-45c5-acae-b6d163f64adc,PCJL00390892555550,1bb27b90-2d6f-4464-b924-98f142179b6e,2025-05-03 10:49:51,Withdrawal,7487.54,INR,173146.27,Online,Failed,BAN-1,Woman deep including water business maintain particular.,Travel,Campbell-Jones,Bangalore,436.3,True,Mobile
e867ad4d-e1e4-419b-a910-5e2749c0bb05,ZOZD22892628274377,7d89ad1f-0e6a-40bd-8eaf-83f0ce9b5de4,2025-05-03 05:51:58,Refund,54041.17,INR,367433.06,Cash,Pending,BAN-1,Edge should commercial compare may.,Entertainment,"Shea, Romero and Coleman",Bangalore,102.19,False,Desktop
717daa2b-2217-4e9c-a976-47c3c65719fa,FDGI97026922597490,90556ae1-39ba-4996-a958-4f185c925417,2025-05-03 08:05:43,Withdrawal,57994.08,INR,357774.62,Card,Success,BAN-1,Vote decade mind unit shoulder pretty my million.,EMI,Thompson LLC,Bangalore,407.01,True,Mobile
f7bab73e-a65f-4272-a88e-c79205c94476,VJON24867292507267,5ef8b380-1784-4c07-8e6f-80fd0cb89afa,2025-05-01 12:06:29,Payment,4717.52,INR,129120.46,Cheque,Success,BAN-1,Not according money without score.,Groceries,Brown-Edwards,Bangalore,337.68,True,ATM
c6247414-edb4-4192-8f38-f28ab69eff53,CZQL34554473861923,8569e7ee-0425-4628-b9f2-9e601c2fb375,2025-05-04 03:45:30,Payment,62294.27,INR,174164.93,Cheque,Failed,BAN-1,Dark simply minute decision report word usually.,Travel,"Hernandez, Phillips and Campbell",Bangalore,240.08,True,ATM
1ed47c86-2d28-4614-893c-1843cbbbf3a6,BIAW76108988108465,af29444a-7938-40fa-9885-f5477d85d16f,2025-05-02 05:40:40,Transfer,28193.29,INR,498620.45,Cheque,Pending,BAN-1,Significant woman beautiful option industry language let shoulder.,Entertainment,Smith-Hickman,Bangalore,269.3,False,ATM
d01d60bb-23fa-4897-84e5-5ff31b4403e6,DYJS48272712825224,dc0f7e1c-8a11-4a05-9682-39c63dd2f107,2025-05-03 09:43:21,Payment,23212.72,INR,159230.92,Cheque,Success,BAN-1,Instead total writer large magazine detail.,Groceries,Martinez and Sons,Bangalore,292.24,False,Mobile
d0537330-d6d4-4c35-a66c-a555511ac2b7,VBAI51403771857490,51aa6a07-4575-4a9c-9ab4-6998ff8b60ad,2025-05-03 11:18:25,Refund,11636.46,INR,325699.79,Online,Pending,BAN-1,Apply one avoid.,Shopping,Morales-Lloyd,Bangalore,230.68,False,Mobile
c55007ec-746e-4602-831a-8d7f5e8b0b6a,ECXN13985377123898,06b0ed67-f1b4-4d0e-a569-6b4feb53ddb8,2025-05-07 14:07:38,Transfer,81312.13,INR,334853.45,Cash,Pending,BAN-1,Somebody product through security five fear.,Groceries,"Skinner, James and Wood",Bangalore,486.49,False,ATM
ed678eb8-0b61-4521-a250-4e0337fe082b,VNUN57094667134329,f34a1b9e-d2f0-40bc-9798-ba41394cc8b6,2025-05-06 19:28:03,Payment,55264.9,INR,167202.08,Online,Pending,BAN-1,Improve fact toward ten point take.,Salary,Johnson-Smith,Bangalore,490.87,False,Desktop
af4dde17-3f78-444b-9bb5-0bab6295a0a6,WLVQ21389437681771,a3e2438d-d9e4-49a8-92f8-9d5d91a3a5fb,2025-05-02 19:54:00,Refund,75534.71,INR,266593.22,Cash,Pending,BAN-1,Simply action let participant station thought.,Groceries,"Barnes, Hopkins and White",Bangalore,466.8,True,POS
9e0a4827-9dda-46ff-88d6-faf5e3ae8a56,VYQI25198844240951,b3ea78d3-dbd5-49d1-8557-8c81ff9e193d,2025-05-02 13:14:54,Payment,28557.2,INR,435023.25,Cheque,Success,BAN-1,Hit house become provide break.,Entertainment,Wade Group,Bangalore,212.87,True,Desktop
10a32995-b35a-4667-ba6a-46b88d4dbc16,JPUG66065315324892,248d3b06-d4f5-44c6-8fda-6f36dc20bc4a,2025-05-06 10:11:51,Withdrawal,14727.78,INR,407057.31,Card,Pending,BAN-1,Challenge lawyer real data surface crime doctor.,Salary,Villegas Group,Bangalore,57.02,True,ATM
094c1ddb-6d46-4641-a430-c281e371730e,VYUV36339584048886,a7c2c780-209e-425c-8d0b-c7916c83ad79,2025-05-05 15:19:41,Deposit,89000.74,INR,158131.68,Card,Failed,BAN-1,Plant away give several from.,Entertainment,King LLC,Bangalore,400.64,False,Mobile
a2b73d56-5294-4fa7-9dd1-d774c02b85fb,MTCX65654505963233,ae59c5c3-d707-4353-baff-e408ac4bca22,2025-05-03 19:04:05,Payment,13265.83,INR,33926.8,Card,Success,BAN-1,Real condition reality him.,Groceries,Scott-Parrish,Bangalore,19.99,False,ATM
d8760528-fa02-4a60-9a34-231388ceb107,ZQXR20530936397125,f6b1833b-8632-4269-8397-f997e2e7c931,2025-05-03 13:11:20,Payment,44383.28,INR,259845.11,Mobile,Success,BAN-1,Street theory fine property growth.,Groceries,Ashley PLC,Bangalore,259.94,True,POS
df8f8290-1c30-4928-a89f-046e0c21df66,UKZK42911848051390,697e6217-e2da-4bef-8822-8590390f65e2,2025-05-05 03:56:33,Refund,45659.11,INR,490674.93,Mobile,Pending,BAN-1,History ahead according avoid color population.,Salary,Blankenship Inc,Bangalore,463.25,True,POS
a9807a7c-e135-4efb-b323-efe69e111e7b,LDNG82096456243194,d9431420-76f2-4d4a-9718-afedb834e26e,2025-05-01 07:57:32,Deposit,83349.44,INR,180063.44,Cash,Success,BAN-1,Oil lead Congress person.,Salary,Webb and Sons,Bangalore,311.76,False,ATM
bec3ff7e-3ea0-4dc4-ae9c-24b0bc63360c,PUZG36836633972242,59f8c0d8-20fa-4509-9a60-f4c113ef786c,2025-05-01 13:13:16,Deposit,95613.99,INR,156474.06,Cheque,Pending,BAN-1,Your morning trip hotel agency exactly they.,Groceries,Wilson and Sons,Bangalore,48.91,True,Mobile
efa2f858-e39a-4739-9f4d-10d650763dd3,IERJ96308066603189,7c6a8a9b-8bcb-4149-a07b-ddf133fc907d,2025-05-06 15:40:25,Deposit,83184.68,INR,75298.97,Mobile,Failed,BAN-1,Nearly military third same pretty teacher able.,Shopping,Allen-Benjamin,Bangalore,405.04,True,POS
07feee42-3fac-4d45-a24b-9899ade971e5,TLOF21672774619561,d9dd5dff-78e9-45cb-96e9-68a6c58ab541,2025-05-05 01:18:21,Withdrawal,5622.84,INR,109155.96,Card,Failed,BAN-1,City agree east history pretty fast pick.,Utility,"Walker, Escobar and Tate",Bangalore,72.91,False,POS
e1f80e22-8c69-45db-80f8-a93abe6063a9,CCWU79675345766195,125d3fe1-2ce8-460d-b6c6-0cd4116faeb6,2025-05-02 13:07:26,Withdrawal,76657.3,INR,220908.03,Cheque,Success,BAN-1,Year player turn structure.,Salary,Rangel-Pennington,Bangalore,499.75,False,ATM
18830649-c70e-46b6-87c0-e807e4dc6d2b,LCVX21457613053955,4a8fb9f9-490c-42fe-bed5-57fbf44ad54d,2025-05-05 23:08:33,Deposit,88034.12,INR,282985.68,Card,Pending,BAN-1,Look born hospital station population whom charge.,Groceries,Robinson-Mccoy,Bangalore,56.67,True,POS
12baca8f-5af7-4c2a-9571-afbbccc1f72c,TTOE66406675267273,842ca3f1-06be-45d3-9f55-4c6f1bd7a5c8,2025-05-05 16:16:17,Withdrawal,60731.67,INR,177373.16,Card,Pending,BAN-1,Friend hit control build season growth develop.,Utility,Garcia Inc,Bangalore,370.17,True,POS
76395ed4-7687-48f2-aad8-366321aea85e,KXTB22224142057262,66173358-3960-4d7a-9ac9-d4e1e53d9e10,2025-05-07 00:43:45,Withdrawal,53068.52,INR,465680.91,Online,Failed,BAN-1,Write head of goal kid traditional.,Travel,Martin Inc,Bangalore,433.56,False,ATM
84b511aa-a8d1-436e-89e6-e363b421a330,BPYC74629858922392,85dce1a0-d957-48bd-8cf1-60d78ef4ccd4,2025-05-02 07:43:00,Payment,15185.01,INR,207104.53,Cash,Pending,BAN-1,Hold knowledge month.,Travel,Payne-Rogers,Bangalore,118.62,False,ATM
096859a2-91a2-473b-a05f-70f55ae4277e,SWTO21686298280044,b7183803-0e62-43fb-bc68-6d2997c2e9b2,2025-05-01 15:10:24,Withdrawal,73741.81,INR,412566.63,Mobile,Success,BAN-1,Congress ten common form.,Salary,Johnson Ltd,Bangalore,487.25,False,Desktop
8b35d233-9a87-48df-ba4c-ddd271c37d3a,YTRD82794759342087,dedde4a9-9595-4c70-ac8f-d42760df2fd1,2025-05-01 11:29:05,Withdrawal,59401.64,INR,248936.81,Card,Success,BAN-1,Out manage the understand century add style traditional.,Shopping,"Ramos, Caldwell and Vargas",Bangalore,496.9,False,Mobile
e5d8ae04-d843-4a51-967e-94ba91ef528e,NDMC19355253731731,da4df0bf-cbf9-475a-b4c6-f5fcb8cea575,2025-05-02 20:05:52,Transfer,49439.38,INR,40970.68,Cash,Success,BAN-1,Standard father use else less.,EMI,Johns-Hooper,Bangalore,15.03,False,Desktop
3bd62426-edb9-4315-9809-11f12a73839e,DIUJ01071191485503,9d84a8bc-ccac-4774-a822-678d1ab0f93c,2025-05-03 23:36:57,Deposit,68099.76,INR,305385.26,Online,Pending,BAN-1,Industry quality not agency here fast six put.,Groceries,Carter-Simpson,Bangalore,309.82,False,ATM
065323d1-0cba-4c51-b065-a652fa1e28d7,OFXL51147201042541,8f6b21a8-ed86-4f73-acad-f0c3a036b7ae,2025-05-03 03:33:47,Refund,50930.02,INR,442184.84,Card,Success,BAN-1,Maintain full sport.,Shopping,Taylor Group,Bangalore,320.78,True,POS
ce922ad3-d93b-4638-9830-2d2e5f7ee748,ZBFG97442482608105,dfbdb8e1-65d4-4ba4-8841-8feaaa3eecce,2025-05-07 21:59:35,Refund,18813.1,INR,358849.25,Card,Failed,BAN-1,Effort mention charge another.,Travel,Rice-Barnes,Bangalore,159.63,False,Mobile
ce80990b-4d02-4bbc-a2ca-f6cd06d7a9d6,IHTJ66279391070419,44126b60-d5ad-4fbc-a315-04c0e610cfcc,2025-05-07 20:04:08,Transfer,78318.94,INR,452140.6,Cheque,Pending,BAN-1,Protect create care speak life.,Utility,Williams and Sons,Bangalore,478.0,True,POS
d65d2097-f698-4839-b942-008f5434f7b9,NAVA27268301140244,1a88a2fd-2402-44cc-99e5-4dfa0114b448,2025-05-02 05:51:58,Withdrawal,39118.29,INR,101527.67,Card,Failed,BAN-1,None network able employee pretty next project seek.,Shopping,Hammond-May,Bangalore,394.64,False,Mobile
5419db82-af0b-4531-a071-62ab8dc55bc1,ERKR59218176152697,9d92d094-51b3-40fe-a80c-0b61b4360218,2025-05-03 06:20:28,Withdrawal,3949.65,INR,297422.78,Cash,Failed,BAN-1,Last however age pay away within home.,Salary,Cox-Long,Bangalore,81.8,True,POS
edd3f14f-9e14-4aeb-b74c-9fa66d248e9c,YTFH43580324842014,8f74dc43-88bb-4e88-a2ae-520c35fb01bf,2025-05-03 15:25:28,Transfer,94414.97,INR,117014.97,Card,Pending,BAN-1,Father station physical yes film time various.,Entertainment,Morris-Wells,Bangalore,420.16,True,Mobile
961f1691-44ab-479a-a0b9-1bb54253352e,YXHE85063487982821,f64c91d1-6ad8-4b40-988d-51e2d8497fa6,2025-05-07 00:22:00,Payment,20041.06,INR,323333.39,Card,Success,BAN-1,Available century our poor magazine material these or.,Travel,"Ferrell, Garza and Allen",Bangalore,131.15,True,POS
27552cdb-309e-4f0a-a40f-aa5af2460900,GVVW79453943153198,cc111ae7-5445-429c-a8c5-2403627a63d5,2025-05-06 11:46:31,Deposit,60705.6,INR,86353.29,Mobile,Failed,BAN-1,West cell last for.,Salary,"Montes, Melton and Burns",Bangalore,355.03,False,Mobile
4fd61de4-805d-4080-95a5-446f6a31f64b,PWWS87252854810829,6e123328-afb8-4e4d-b341-2315be132545,2025-05-07 10:25:18,Payment,16682.57,INR,443988.5,Cheque,Pending,BAN-1,World possible treatment.,Shopping,Perkins and Sons,Bangalore,437.48,False,Mobile
868f7292-3c6f-48eb-a1d3-e6f4dcec7d75,QESY48169678481504,9af7912d-2646-4a54-a192-3fbd023f9a99,2025-05-02 00:45:05,Refund,3923.18,INR,318259.14,Cash,Success,BAN-1,Cold there low what yard party bill.,Groceries,"Flores, Woods and Sanders",Bangalore,71.62,True,Desktop
edeefa4b-9db0-4957-83b1-6c0bd9aff56c,KGNB93995523356691,0e45d6df-cc95-4fd5-ab7c-fd724c2bf8ac,2025-05-02 10:44:42,Payment,75242.43,INR,52526.21,Cash,Pending,BAN-1,Minute Democrat research candidate quality state.,Travel,Gutierrez-Charles,Bangalore,449.18,False,POS
e7a2d72a-af18-4123-8fc0-d932632b4c3e,OTPV17058018859592,c3a57be5-ad3c-4cc4-8d26-d8a9b42be8d7,2025-05-01 12:30:05,Deposit,53807.42,INR,418689.22,Card,Failed,BAN-1,Shoulder sea executive fear probably.,Salary,Aguilar Ltd,Bangalore,344.39,True,POS
e258f487-e094-4baf-be09-11f0c8b25615,EVHV61487240489395,ac443c88-c16b-4ab0-9da9-b05fe67bc7eb,2025-05-07 11:06:43,Deposit,83978.96,INR,138011.52,Online,Failed,BAN-1,Center treat yes daughter sense.,Travel,"Jackson, Kelley and Mahoney",Bangalore,129.32,True,ATM
4851b1c4-093a-41b0-a3c8-5723d00afe75,RGTZ58723643626079,6e3bac04-98d0-408c-b785-750dcabfd743,2025-05-01 14:33:48,Deposit,58042.25,INR,441252.66,Card,Success,BAN-1,Order chance use cultural.,Entertainment,Leonard-Johnston,Bangalore,12.92,True,ATM
300f1602-eea3-47b9-bfc0-d17dba60ee1d,UQDV48749906799801,29253da7-de37-4f64-a1df-ce987e108761,2025-05-06 14:48:07,Deposit,39729.44,INR,179477.44,Cash,Pending,BAN-1,Brother happy single arm.,Utility,Zimmerman-Padilla,Bangalore,201.74,True,Mobile
47a87cc0-3808-4c94-bbc7-cdc11b21c6a5,MDVC23426334081589,48c8f0a8-5cfc-4fbc-aba8-310a23d571e6,2025-05-03 03:19:12,Refund,35405.98,INR,409070.52,Cash,Success,BAN-1,History gas sure design state three letter.,Salary,Delgado-Carr,Bangalore,63.45,True,POS
a95a7491-8bd5-4114-a1f8-eb6ede970cd1,EUUX28293277942444,4a9603a0-0a94-445b-945f-0e97586acd4c,2025-05-03 14:00:10,Transfer,35728.13,INR,103036.19,Mobile,Success,BAN-1,Leave here during.,EMI,Watson Ltd,Bangalore,356.52,False,Desktop
e657f5b7-e0e3-4168-9811-bdccab451345,SHBH85315884931615,1d7a8dd4-0581-4329-8605-a268e3701806,2025-05-04 22:50:44,Deposit,69945.46,INR,105020.47,Mobile,Failed,BAN-1,Myself present gun when often.,Entertainment,Vasquez-Schaefer,Bangalore,315.88,True,Desktop
90347440-24ca-47ab-bc08-d2e61346dde4,BTLP41719983594716,7f7219bf-c667-4498-b28b-4b8f326b7f7f,2025-05-08 01:34:02,Payment,13203.15,INR,26285.27,Cheque,Pending,BAN-1,Politics star already outside shoulder international.,Utility,Conway LLC,Bangalore,15.0,False,Desktop
5e3bf35d-172c-4f45-9307-5141a4dc5445,AWII71918990077050,b599341c-01a6-481e-9a85-98e555ea4df2,2025-05-04 10:18:04,Refund,29852.54,INR,404708.67,Cash,Success,BAN-1,Citizen plant cause visit bill personal or American.,Groceries,Henry-Herman,Bangalore,76.56,False,ATM
768017cf-50cf-4a46-a7ad-22a37020cccc,YNPQ15953975159251,a8decb64-040a-431e-80d4-e0903474b01d,2025-05-03 20:58:27,Transfer,75676.24,INR,78009.2,Online,Pending,BAN-1,Others center ever.,Shopping,"Johnson, Edwards and Schneider",Bangalore,398.36,True,Mobile
722c4d99-e66a-4f7f-b313-3f1fdfe73f12,MZFE37661477757507,1e6893a7-bf47-48b1-a0b2-1fe3a75b8895,2025-05-01 23:39:31,Deposit,38818.75,INR,464648.92,Mobile,Pending,BAN-1,Two office white life career along.,EMI,Torres-Smith,Bangalore,310.74,True,Mobile
77a4dc2a-02c9-4279-a00c-0f1caab59040,JHEN46042071045285,6485c6ac-517a-4f17-a602-c832745db115,2025-05-08 02:04:32,Payment,45694.4,INR,266354.94,Card,Pending,BAN-1,Party ok watch common.,Utility,Brown Group,Bangalore,386.29,True,Desktop
3c005577-446c-4eac-8933-08e39696881b,SGVU28488587236426,e7ce8948-1db5-4191-98fc-8c8298f162ed,2025-05-03 02:12:55,Deposit,98234.7,INR,404630.89,Cash,Failed,BAN-1,Audience son Mrs difficult wind current stay.,Groceries,"Jackson, Lopez and Johnson",Bangalore,392.49,True,POS
a6f3bb55-6464-44ac-835b-bb790e49ab82,OLGM07827888713730,f0ca463d-72eb-4cad-ae04-cfc11dc76934,2025-05-05 17:11:51,Deposit,48782.18,INR,174589.53,Cash,Pending,BAN-1,After trade growth federal vote its.,EMI,"Luna, Stafford and Baker",Bangalore,464.12,False,POS
77026408-9a5c-4a79-9441-d2808410aef2,LQOT70279169035099,d4a888fd-1c61-4d2d-a1e2-745e75cc44f0,2025-05-04 22:51:25,Withdrawal,3029.44,INR,499551.99,Online,Failed,BAN-1,Him old investment trouble some because student.,EMI,Wilson Ltd,Bangalore,89.06,True,Mobile
1fff30d0-1ea8-4da5-8d7a-3ebe4e7e0e2d,YOTS07578540286720,0fdadf6c-a3aa-4b9e-bd8c-afb0f6476b5d,2025-05-03 15:43:01,Deposit,5754.65,INR,291877.5,Cash,Pending,BAN-1,Reach opportunity machine their detail buy.,Salary,Greene-Herman,Bangalore,177.78,True,POS
4a08152d-425e-464f-afe4-0365d964ad4a,YCVJ07778124245197,21338375-bde2-4a08-9b40-4d57a90af048,2025-05-03 23:53:32,Payment,21972.4,INR,218340.38,Cheque,Pending,BAN-1,Wish interest level pattern.,Groceries,"Walton, Watson and Harris",Bangalore,246.32,True,POS
bd5d4fc3-6102-4c2d-8975-36f2feded6e3,BYUZ69459910954505,26c2c8a0-8dc3-4c3d-aae3-d66fbf881c06,2025-05-02 06:48:42,Payment,21192.91,INR,362407.99,Cheque,Success,BAN-1,Operation economic wonder personal.,Groceries,Barber-Caldwell,Bangalore,464.77,True,Desktop
22b59536-0839-4d1a-ad8a-40038d3864e8,YLLL70267183493545,a096342f-bf28-4d38-a3a3-4f5e2454789b,2025-05-01 13:17:44,Payment,41003.19,INR,343622.3,Mobile,Success,BAN-1,Reach crime site million air sing.,Shopping,Phelps-Wilson,Bangalore,44.29,True,Mobile
5f810375-9ea9-4423-ad3f-51edb1904682,YKES24827283547164,a8cd98c6-7532-4f58-92c9-fb9df49bf6ac,2025-05-04 15:18:13,Deposit,37543.39,INR,75319.05,Card,Failed,BAN-1,Grow message pull tend carry both fear.,Entertainment,Fitzgerald-Cross,Bangalore,141.08,False,ATM
00ed341e-f203-427e-8460-96e1b0cdd60a,JHWM82882170085427,8c11de46-3b9b-4858-8d37-697f35e7518f,2025-05-01 22:03:27,Payment,62395.48,INR,170515.51,Cheque,Success,BAN-1,Before nature task process cultural at success.,Shopping,"White, Hall and Colon",Bangalore,264.65,False,ATM
bad116a3-1c87-4f9b-9faf-9f8fe27d7f1f,FNQW38843404478185,994173ba-3ba3-4cf5-a045-c785a263fe8c,2025-05-02 19:55:50,Withdrawal,51620.14,INR,476952.5,Card,Pending,BAN-1,Our eye plan which answer down.,Entertainment,White-Wall,Bangalore,100.79,True,Desktop
99c27b22-daf4-4823-8ee4-fe9c14c75516,JDQF61322889549899,a3cf2bbe-361c-41ac-8fb3-15f20367dc69,2025-05-05 15:18:05,Deposit,46739.83,INR,194541.79,Cheque,Failed,BAN-1,Night though public laugh if phone.,Entertainment,Sparks Group,Bangalore,251.92,True,ATM
8651893d-f9f7-4de1-957e-ae4c22d0230f,LJCP54541580523087,a50de6cd-c819-4d00-b44a-a881dec2ba88,2025-05-02 10:33:18,Deposit,28367.39,INR,452503.18,Online,Success,BAN-1,Level although thank that pretty church.,Salary,"Martinez, Copeland and Cooper",Bangalore,427.49,True,POS
c90f320b-6813-41a7-98a5-a408d7d3ac4d,XHYM91310190798891,175fe14b-4235-4b72-8af4-a5ce99e3f6e5,2025-05-08 06:36:50,Withdrawal,59478.33,INR,57866.53,Cheque,Success,BAN-1,Avoid smile reflect family candidate full over.,Shopping,Atkins PLC,Bangalore,466.4,False,Desktop
e019da5f-6786-47a3-8298-d67e98d36c66,YDLB75089974133614,f3fdf3b6-e43f-46ee-a9d7-4b9d4ebbb0f9,2025-05-05 14:35:50,Deposit,58971.51,INR,52336.48,Cheque,Success,BAN-1,Feel give suggest go beautiful particularly beyond.,Travel,Edwards-Rodriguez,Bangalore,480.41,True,ATM
57dc9411-828a-4a8b-a838-5b96b0cf83e7,HFMN18532186329063,6c2fd869-d1e4-489d-899e-cc068d76bc01,2025-05-03 08:53:57,Payment,949.65,INR,80973.01,Online,Success,BAN-1,Last letter night respond.,Salary,Martin-Salazar,Bangalore,161.6,False,ATM
dd8a9d9c-baca-4a25-9fa0-08e97a3d22dd,MMAR04351827919926,37b395ec-ff08-46a0-be25-d9e2f8f37853,2025-05-05 20:31:34,Refund,91890.07,INR,187094.98,Online,Failed,BAN-1,Have whatever at likely he realize.,Groceries,Spencer LLC,Bangalore,122.82,False,Desktop
05e9e7c4-7f6a-4143-ae62-606725591d29,IZJI96454610074141,ad46a714-821a-49b9-91d6-42c95d64ae06,2025-05-01 15:27:43,Deposit,13838.88,INR,30351.54,Mobile,Pending,BAN-1,The establish manager station action check.,Travel,Kline Inc,Bangalore,294.34,True,Desktop
8826c225-c2df-4537-a176-6a91f22bd2d6,QVNM30660949126297,803e79f3-a969-4147-9fa0-698d04db18a7,2025-05-02 04:56:08,Transfer,84347.6,INR,352118.71,Card,Pending,BAN-1,None stage do meeting.,Shopping,Wilson Ltd,Bangalore,64.95,True,POS
1d297190-7acd-4106-a0c3-fdc7782aae17,UHQP63529875424066,969175b3-454a-4347-9bd7-30b402e038a9,2025-05-03 10:56:36,Payment,62708.37,INR,64391.85,Online,Pending,BAN-1,Suggest mother among task talk it smile.,Groceries,Ellis PLC,Bangalore,484.1,True,ATM
b89e4781-f975-40e5-af96-c4b63fc4f306,DBRY93350748410296,e32b0c43-980f-46af-b7aa-fbfe1181e1d7,2025-05-03 12:47:06,Payment,20813.55,INR,284708.14,Cash,Success,BAN-1,Best pick price feeling style like.,Shopping,Sawyer LLC,Bangalore,104.06,False,POS
bb2cd014-e09b-4ed9-a3c0-50e410fe8eac,UMJP51032095572817,988fc53e-b95d-4087-842b-bce9af7de05b,2025-05-02 01:40:01,Transfer,95538.65,INR,172133.43,Card,Success,BAN-1,Civil follow whether explain yourself.,Shopping,Estrada Group,Bangalore,98.7,False,ATM
4effa02f-fb29-44e9-b050-433a167fa768,AYJU79106411194932,eb2820d6-c9eb-407c-a00b-392d52dd1ade,2025-05-02 16:01:32,Deposit,88549.61,INR,449178.58,Card,Pending,BAN-1,Bed week course million tonight how exist.,Utility,Hull-Smith,Bangalore,138.98,True,Desktop
